name,pro_B12_17_1,pro_B12_17_2,pro_B12_17_3,pro_B12_21_1,pro_B12_21_2,pro_B12_21_3,nonpro_B12_1,nonpro_B12_2,nonpro_B12_3,status.in.b12_17,status.in.b12_21,status_in_nonprob12,welch.pval.b12_17.vs.parent,fold.change.17...parent,foldchange_B12_17,log2FC_B12_17,welch.pval.b12_21.vs.parent,fold.change.21...parent,foldchange_B12_21,log2FC_B12_21,pro_wt_1_1,pro_wt_1_2,pro_wt_1_3,pro_wt_3_1,pro_wt_3_2,pro_wt_3_3,nonpro_wt_1,nonpro_wt_2,nonpro_wt_3,status_in_prowt_1,status_in_prowt_1_3,status.nonpro_wt,welch.pval.wt_1.vs.parent,fold.change.wt1...parent,foldchange_wt_1,log2FC_wt_1,welch.pval.wt_3.vs.parent,fold.change.wt3...parent,foldchange_wt_3,log2FC_wt_3,adj_pval_b12_17_vs_parent,adj_pval_b12_21_vs_parent,adj_pval_wt_1_vs_parent,adj_pval_wt_3_vs_parent,welch_pval_wtprovsB12pro,adj_pval_wtprovsB12pro,fold_change_wtprovsB12pro
Cwc15 ,22.65898622,22.9835946,22.84603023,22.6183126,22.8857535,23.73074573,21.63903834,23.07062828,21.16958859,in b12_17,not in b12_21,not in b12,0.265978437,0.869785281,1.039608156,0.056039858,0.183533329,1.118518876,1.050934951,0.071673374,22.29776541,22.72363617,22.36644478,21.70402491,23.09305594,23.11938406,21.10482353,22.65174427,22.7990687,not in wt_1,not in prowt_3,not in nonpro_wt,0.663556613,0.277403287,1.012503973,0.017927569,0.561309594,0.453609469,1.020446479,0.029200517,0.41228137,0.345379735,0.747809252,0.678979965,0.176886059,0.448316677,-0.403185268
Cwc22 ,24.57226966,22.1150083,24.54708771,24.53956353,24.90340783,24.66208755,22.88253757,24.41339155,22.80706565,in b12_17,in b12_21,not in b12,0.720052262,0.377123632,1.016138696,0.023097333,0.120244325,1.334021377,1.057088348,0.080095957,24.14095637,24.55310083,24.39814146,24.72939434,24.57384126,24.27236944,22.06852195,22.68573233,22.61661639,in wt_1,in prowt_3,not in nonpro_wt,0.00245133,1.907109329,1.084922874,0.117592487,0.001609394,2.068244787,1.092098177,0.127102557,0.793051796,0.276730746,0.027885129,0.026540716,0.630302463,0.812109321,0.22139652
Cwf19l1 ,22.30367531,22.26651345,23.39124532,22.30654253,23.72692069,22.81690179,22.66096514,22.05695186,23.48325182,not in b12_17,not in b12_21,not in b12,0.892368423,-0.07991158,0.996484888,-0.005080168,0.730641841,0.216398728,1.009518843,0.013667839,22.49588306,23.3370199,22.84635989,23.47055801,24.02864038,22.8924143,21.66900523,22.19860593,23.2767093,not in wt_1,in prowt_3,not in nonpro_wt,0.407433333,0.511647465,1.022860346,0.032609183,0.141937982,1.082430744,1.048362873,0.068138167,0.926539736,0.812569358,0.531857939,0.280952525,0.294999318,0.567419889,0.376512742
Dad1 ,27.37827637,22.57610341,27.06015853,27.53293422,27.20903411,21.69660101,26.45470333,22.25613995,23.20644273,in b12_17,in b12_21,not in b12,0.44617074,1.699084099,1.070876594,0.098792236,0.549709783,1.50709444,1.062867825,0.087962198,26.82274378,27.07537412,26.25813351,26.97350827,27.53383479,27.89663468,27.85204048,27.32868519,27.82701682,in wt_1,in prowt_3,in nonpro_wt,0.037756862,-0.950497026,0.96564789,-0.050430868,0.567030968,-0.201254915,0.992726404,-0.010531929,0.57011411,0.667556063,0.123652614,0.684415465,0.228749227,0.501844987,1.517853583
Dars1 ,27.54042504,27.39456681,27.38252332,27.35919126,27.29251579,27.20344681,27.32910099,27.16477008,26.97628936,in b12_17,in b12_21,in b12,0.091120275,0.282451578,1.010400799,0.014927685,0.339667924,0.12833114,1.004725576,0.006801507,27.42358713,27.46812805,27.30509083,27.67008132,27.33704999,27.31743101,27.18793953,26.76898374,26.49943656,in wt_1,in prowt_3,in nonpro_wt,0.093962708,0.580148723,1.021632177,0.030875869,0.069304971,0.622734161,1.023220072,0.033116471,0.226361488,0.493563349,0.211018588,0.183375078,0.443665981,0.679020916,0.05811655
Dazap1 ,24.32896604,23.10762092,24.54810728,24.62214275,22.92561907,22.43691176,21.91817008,22.49376418,22.18375762,in b12_17,not in b12_21,not in b12,0.043624198,1.796334119,1.080921186,0.112261334,0.225816742,1.129660569,1.050888903,0.07161016,24.34923835,24.19641826,24.33586928,24.66465843,21.94696599,24.22160896,23.0542095,23.49210261,21.48846883,in wt_1,in prowt_3,not in nonpro_wt,0.116373753,1.615581654,1.071239223,0.099280691,0.424497313,0.93281748,1.041132674,0.058153926,0.156072708,0.386297627,0.236222614,0.555433808,0.615875584,0.803253877,0.290898575
Dbi ,25.89508397,25.45002777,22.61819983,21.76462048,25.68855135,25.37964444,24.40365092,23.13132394,22.03906264,in b12_17,in b12_21,not in b12,0.30993306,1.46309136,1.063087816,0.088260775,0.502186629,1.086259593,1.046839006,0.066039587,25.37388025,25.56769017,21.44206145,22.76405915,21.90153475,22.33329512,22.21888286,21.3558048,25.307649,in wt_1,not in prowt_3,not in nonpro_wt,0.55282696,1.167098399,1.050830088,0.071529414,0.655738665,-0.627815882,0.97265703,-0.03999691,0.454830965,0.626580588,0.654515182,0.758316871,0.259813725,0.534815586,-1.235601158
Dbnl ,25.85156842,25.67499591,25.37314112,25.56108824,25.07882605,25.45062431,22.00020242,22.15134745,22.21403015,in b12_17,in b12_21,not in b12,0.000291618,3.511375142,1.158728748,0.212542879,0.000459518,3.24165286,1.14653618,0.197281881,25.83614008,25.8668301,25.11587833,25.67704172,25.14167238,25.21068924,22.48263297,22.94518462,21.88325163,in wt_1,in prowt_3,not in nonpro_wt,0.001573673,3.169259763,1.141251348,0.190616565,0.003252165,2.906111373,1.129523037,0.175713695,0.018547928,0.02328503,0.023301454,0.037609062,0.899065673,0.946760456,-0.023665367
Dcaf13 ,24.92816306,22.55695222,22.89604881,24.87570319,22.77164857,22.51704871,26.15685963,25.76414048,22.46638934,not in b12_17,not in b12_21,in b12,0.398672568,-1.335408452,0.946143756,-0.079868692,0.377322815,-1.407662992,0.943229773,-0.084318837,24.09263773,22.59795316,25.22897296,24.91630054,22.1819916,25.81039336,21.67566086,22.5063015,22.5880219,in wt_1,in prowt_3,not in nonpro_wt,0.140943434,1.716526531,1.07712417,0.107184572,0.195830684,2.046233747,1.091938036,0.126890991,0.528756915,0.524488122,0.26462614,0.33939961,0.372473053,0.63220609,0.713780798
Dcakd ,26.07075988,26.53522977,25.98840269,25.8370774,25.52006348,25.84903003,27.16059457,26.69671847,26.69164893,in b12_17,in b12_21,in b12,0.047980638,-0.651523209,0.975734391,-0.035439616,0.005936874,-1.114263686,0.958499887,-0.061149834,26.54203993,26.21969954,26.5950889,26.44958651,26.68070285,26.37294927,27.9435619,26.51519298,26.73845932,in wt_1,in prowt_3,in nonpro_wt,0.299072912,-0.613461944,0.977334372,-0.033075864,0.330244911,-0.564658521,0.979137516,-0.0304166,0.164682313,0.056471221,0.429647529,0.470548347,0.01179713,0.133652855,0.509917292
Dcp1a ,22.24601567,22.44197627,24.24095265,24.05456978,23.1319178,22.61306022,22.07802729,21.27086026,22.98717929,not in b12_17,not in b12_21,not in b12,0.346964417,0.864292582,1.039086999,0.05531645,0.152561853,1.15449365,1.052211129,0.073424215,21.78310198,22.84585758,22.21371823,23.96087774,22.93459741,24.59503627,23.45589246,22.48369826,22.63406307,not in wt_1,in prowt_3,not in nonpro_wt,0.25253841,-0.576991999,0.974757419,-0.036884864,0.177063005,0.972285878,1.042536127,0.060097378,0.484949764,0.312639621,0.383346704,0.319607898,0.907692932,0.950672756,-0.065883863
Dcps ,24.90529285,24.39091137,24.83497079,24.79812307,24.75551785,24.60398743,24.85812222,21.80964302,22.88736506,in b12_17,in b12_21,not in b12,0.226975311,1.525348241,1.065790182,0.091923449,0.227368735,1.53416602,1.066170504,0.092438175,25.36968923,23.27095698,25.35594872,24.77628439,23.26161069,23.99492254,22.42229953,21.68774823,21.91693232,in wt_1,in prowt_3,not in nonpro_wt,0.051893335,2.656538284,1.120702398,0.164403222,0.027476328,2.001945844,1.090960355,0.125598676,0.372763814,0.387569825,0.148946163,0.107929719,0.390683268,0.646192444,-0.376565135
Dctn1 ,25.07443569,24.43059022,25.22620042,25.09121034,25.08747654,24.98186045,23.71811614,23.30688961,22.77736619,in b12_17,in b12_21,in b12,0.011169524,1.642951463,1.07061156,0.098435136,0.020948324,1.786058462,1.076762082,0.106699512,25.5983285,25.20627074,25.21989083,25.6396972,25.4733901,25.24923009,22.53990028,21.78024857,24.59500023,in wt_1,in prowt_3,in nonpro_wt,0.102965181,2.369780334,1.103160787,0.14164308,0.095564708,2.482389439,1.108062863,0.148039731,0.078414618,0.109875537,0.222280371,0.220078822,0.015897773,0.150920579,0.415838967
Dctn2 ,25.30475041,25.43472332,25.11052855,25.16841397,24.74703832,24.42171466,22.47961712,22.94358656,22.67888482,in b12_17,in b12_21,not in b12,0.000194911,2.582637931,1.113769107,0.155450182,0.002541647,2.078359485,1.091554879,0.126384665,24.80753698,25.47131447,24.81765344,25.83093707,25.92398001,25.87933129,22.21100667,21.60201245,23.40399949,in wt_1,in prowt_3,not in nonpro_wt,0.025025948,2.626495423,1.117224573,0.15991921,0.022213575,3.472409918,1.154979051,0.207866684,0.016410594,0.03998786,0.09714111,0.097743387,0.141634498,0.412903081,0.423930672
Dctn4 ,24.54750963,24.75073987,24.60772783,24.44029123,24.35392496,24.44555037,24.08371204,24.74071081,25.37408832,in b12_17,in b12_21,in b12,0.819188434,-0.097511281,0.996057416,-0.005699188,0.481572761,-0.319581537,0.987078654,-0.018763046,24.92164658,24.87530421,24.69962527,24.7293459,25.11126333,24.98268036,24.07865017,23.98113882,22.74473794,in wt_1,in prowt_3,in nonpro_wt,0.099769729,1.230683042,1.052144252,0.073332517,0.080744415,1.339587553,1.056758555,0.079645792,0.87140388,0.610956478,0.218039034,0.200030831,0.001819577,0.044877537,0.362353627
Dcun1d1 ,23.69800889,22.78277805,24.08827217,24.15815753,21.67119078,24.19368502,22.20841289,20.7278728,21.59857747,in b12_17,in b12_21,not in b12,0.0258188,2.01139865,1.093502886,0.128957028,0.146850691,1.829390059,1.085041943,0.117750812,23.61654433,24.06449843,23.27815128,23.13191528,21.82618588,23.31338008,20.32982088,23.61354335,22.1788044,in wt_1,in prowt_3,not in nonpro_wt,0.227922417,1.612341805,1.073152855,0.101855582,0.548668018,0.716437538,1.032505174,0.046149011,0.12012854,0.30610927,0.361125512,0.667454285,0.669761123,0.828874001,-0.22690286
Ddb1 ,25.98972733,24.61944891,25.88069761,26.1619267,25.87771388,26.08346572,24.36042316,23.22881074,22.28270619,in b12_17,in b12_21,in b12,0.046189998,2.205977919,1.094715185,0.130555569,0.042141598,2.750388738,1.11808984,0.161036115,26.4103565,26.18011776,25.93175424,26.45819002,26.01431227,26.28461573,22.03704586,23.31392635,23.390351,in wt_1,in prowt_3,in nonpro_wt,0.01170045,3.260301763,1.142285671,0.191923495,0.011626393,3.338598268,1.145702677,0.196232697,0.162327239,0.164263823,0.06390161,0.071214851,0.122911182,0.387942767,0.444394395
Ddost ,28.57883231,27.63004972,28.51693467,28.81143717,28.30628465,28.53018682,27.25964828,27.75309693,26.57653752,in b12_17,in b12_21,in b12,0.085544941,1.045511323,1.038442965,0.054421981,0.042061079,1.352875306,1.049744596,0.070038361,28.26869905,28.57710209,28.21746146,28.69769893,28.30062534,28.74452062,26.76527769,26.74905614,27.04749524,in wt_1,in prowt_3,in nonpro_wt,0.000598302,1.500477846,1.055875513,0.078439752,0.000971489,1.727005277,1.06431105,0.089919847,0.220141967,0.16417959,0.015523151,0.023465091,0.717123346,0.849920173,0.072063692
Ddr2 ,24.0211448,22.51028675,23.85634717,24.00811851,23.63734497,22.52766598,22.76397386,23.23683759,23.04413813,in b12_17,in b12_21,not in b12,0.451761978,0.447609715,1.019448622,0.027789069,0.492023934,0.376059958,1.016339789,0.023382813,23.71485886,23.60327073,23.8385501,24.04150517,24.03340446,24.305712,22.42576574,22.04100255,22.39054347,in wt_1,in prowt_3,not in nonpro_wt,0.001687773,1.433122641,1.064306623,0.089913846,0.000439651,1.841103289,1.0826134,0.114518151,0.574657689,0.618337144,0.023442911,0.018115177,0.159381635,0.427935085,0.496065523
Ddrgk1 ,26.08984012,24.92365746,25.95667529,26.93786665,26.48562842,26.10306606,27.86791655,27.45397362,27.5710757,in b12_17,in b12_21,in b12,0.023835824,-1.974264333,0.928548907,-0.106950195,0.025941943,-1.122134913,0.959388536,-0.059812895,27.24163676,26.47023726,26.78539274,26.31287072,25.81625902,27.08487594,28.59510418,28.32218553,27.72639815,in wt_1,in prowt_3,in nonpro_wt,0.015922127,-1.382140365,0.951013227,-0.072462688,0.019771037,-1.809894058,0.935852486,-0.095646953,0.114430584,0.124440955,0.074894601,0.092808519,0.157045383,0.427630657,0.535756407
Ddx1 ,26.65653334,25.42335926,26.7565763,26.64938359,26.37501626,26.7247451,25.65751258,24.99040569,24.3421532,in b12_17,in b12_21,in b12,0.089722285,1.282132477,1.051292089,0.072163561,0.044230393,1.586357829,1.063462714,0.088769452,26.51857198,26.83183505,26.72728056,27.01333779,26.38343839,26.55293207,22.32705605,25.36656408,24.91257938,in wt_1,in prowt_3,in nonpro_wt,0.11785183,2.490496028,1.102904272,0.141307575,0.117544528,2.44783625,1.101141621,0.13900003,0.224700458,0.166645309,0.237321568,0.24988299,0.329442227,0.593922013,0.240296998
Ddx10 ,24.50753478,25.04963877,24.78313582,24.93252745,24.9910433,25.41121916,25.24669301,25.58581627,25.82349394,in b12_17,in b12_21,in b12,0.028270065,-0.771897949,0.969791096,-0.044254087,0.123001927,-0.440404437,0.982764386,-0.025082518,24.62375639,22.8021045,25.0601008,25.27062553,25.17361316,25.06907031,24.68555913,25.87730995,24.43568455,in wt_1,in prowt_3,in nonpro_wt,0.375058457,-0.837530648,0.966498128,-0.049161157,0.737824197,0.17158512,1.006863537,0.009868165,0.127588743,0.280758698,0.500377176,0.818520823,0.513870188,0.734062642,-0.279304765
Ddx17 ,26.30843947,26.53551279,26.62197338,26.35867713,26.04829756,26.22834428,25.56849332,26.22988656,26.48823298,in b12_17,in b12_21,in b12,0.28547584,0.393104264,1.015064041,0.021570751,0.719610704,0.116235372,1.004454224,0.006411818,26.03702016,25.50953689,26.277129,26.0492091,25.99948126,25.75300383,26.64112012,26.72024126,26.36818147,in wt_1,in prowt_3,in nonpro_wt,0.089589827,-0.635285598,0.976095977,-0.034905083,0.01080433,-0.642616218,0.975820147,-0.035312826,0.433344862,0.806091251,0.206012251,0.068435608,0.014681641,0.14498743,-0.412644062
Ddx18 .1,26.21575302,26.27406228,26.13439038,26.16428218,26.44452923,26.20705281,27.62180172,27.50011561,27.76527156,in b12_17,in b12_21,in b12,0.000460824,-1.420994402,0.948568853,-0.076175598,0.000334956,-1.357108221,0.950881135,-0.072663087,25.94324991,25.84516786,26.16664981,26.23523001,26.49118357,26.51108498,27.56879795,27.60256328,27.07511245,in wt_1,in prowt_3,in nonpro_wt,0.004513561,-1.430468699,0.947822613,-0.077311014,0.013559148,-1.002991707,0.963415147,-0.053770488,0.021280527,0.020741036,0.037775659,0.077422632,0.743224175,0.866987515,-0.041250627
Ddx20 ,25.17219422,22.25301752,24.91328595,24.89495538,22.04247664,24.93193931,24.1669063,22.35746791,22.85668246,in b12_17,in b12_21,not in b12,0.423866097,0.985813676,1.042626059,0.060221824,0.502664784,0.829438223,1.035864468,0.050835253,25.18290466,25.10323222,24.64252279,25.13251611,24.77577111,25.52641292,21.7586871,22.49223993,21.94959682,in wt_1,in prowt_3,not in nonpro_wt,0.000647068,2.909378607,1.131843909,0.178675011,0.000568591,3.078058763,1.139487964,0.188385686,0.55227434,0.626580588,0.015935751,0.019079138,0.149766898,0.422898019,1.025915132
Ddx21 ,28.02066596,28.73635898,27.93729627,28.21884946,28.23662513,28.24214092,29.31632073,29.4779629,29.36626628,in b12_17,in b12_21,in b12,0.040862255,-1.155409566,0.960682769,-0.057867983,0.001405459,-1.154311466,0.960720136,-0.057811869,27.78175715,27.33470536,27.94310833,27.85286727,28.16258722,28.04438143,29.12833004,28.97612107,28.58987446,in wt_1,in prowt_3,in nonpro_wt,0.007825008,-1.211584905,0.958073903,-0.06179115,0.015582148,-0.878163213,0.969611741,-0.044520927,0.153233729,0.031087415,0.050737516,0.082923015,0.042898129,0.237688042,-0.378754993
Ddx23 ,24.89533383,25.40405263,25.24891718,25.19392648,25.07990521,25.14599009,25.4987966,26.33438716,25.41510435,in b12_17,in b12_21,in b12,0.184767474,-0.56666149,0.977993241,-0.0321036,0.17193514,-0.609488776,0.976330008,-0.034559221,25.23597664,24.14929136,25.85302974,25.39507427,25.71632676,25.58397035,24.61593886,26.14654229,26.3236916,in wt_1,in prowt_3,in nonpro_wt,0.450144918,-0.615958336,0.97602845,-0.035004893,0.833754838,-0.13026712,0.994930331,-0.007332589,0.329158982,0.334184631,0.567671442,0.890296833,0.560674156,0.763733564,0.16092395
Ddx24 ,24.18157441,22.66827069,24.31695898,23.78712132,24.23122093,24.67111878,23.88252236,24.10814905,25.2673026,in b12_17,in b12_21,in b12,0.365933662,-0.697056645,0.971454712,-0.041781353,0.72760331,-0.189504329,0.992239575,-0.011239595,24.20434753,23.9490702,24.73514216,24.49936123,24.35266348,24.28890032,24.44799022,24.88562866,24.31340455,in wt_1,in prowt_3,in nonpro_wt,0.434571795,-0.252821178,0.989701369,-0.014934821,0.437728494,-0.168699468,0.993128054,-0.009948345,0.502367825,0.810375574,0.556851307,0.567154492,0.278444196,0.549981555,0.362203302
Ddx27 ,25.54502167,25.96242236,25.71466243,26.2315137,26.40548047,26.39715197,27.54355431,26.94230821,27.38808878,in b12_17,in b12_21,in b12,0.003318684,-1.550614946,0.943182847,-0.084390614,0.025732759,-0.946601719,0.965314913,-0.050928428,25.61461848,25.27258031,25.75771756,25.41418309,26.17189646,25.97353527,26.88993862,26.73341032,26.57647453,in wt_1,in prowt_3,in nonpro_wt,0.004118132,-1.18496904,0.955674377,-0.065408956,0.045605385,-0.880069547,0.96707962,-0.048293422,0.045881548,0.123755832,0.036048499,0.144521126,0.121898342,0.386057588,-0.341953572
Ddx31 ,23.41829526,23.94237359,23.20484526,22.32346461,22.84167385,23.26590818,21.90564289,22.49927847,23.03640132,in b12_17,not in b12_21,not in b12,0.065642697,1.04139714,1.046324587,0.065330469,0.482553502,0.329907987,1.014675334,0.021018182,22.70308231,21.40289691,23.56590331,23.23200294,22.01231248,22.51391934,22.8438239,21.65470069,21.34048751,not in wt_1,not in prowt_3,not in nonpro_wt,0.47987298,0.610956808,1.027838668,0.039613834,0.334581205,0.639740887,1.029150235,0.041453601,0.190370652,0.610956478,0.592821806,0.475026907,0.164440954,0.432481812,-0.594407243
Ddx39b ,27.97196098,27.74482848,28.05827129,27.97961386,27.7269462,27.97179837,27.02119798,27.07194539,26.42515936,in b12_17,in b12_21,in b12,0.020819829,1.085586008,1.040447425,0.057204066,0.024317961,1.053351902,1.039246427,0.055537788,27.78800585,27.8510096,27.71258604,27.72880088,27.50979743,27.66850678,27.10351318,26.44039293,26.97377709,in wt_1,in prowt_3,in nonpro_wt,0.038797156,0.944639432,1.035196222,0.049904258,0.04817689,0.796473964,1.029675741,0.042190084,0.106467639,0.12080955,0.126317376,0.149211285,0.022901696,0.178787188,-0.199118767
Ddx3x ,28.48025847,28.15487008,28.31993839,28.26338757,28.08224062,28.32572812,27.3787356,27.73917253,27.3457957,in b12_17,in b12_21,in b12,0.007634091,0.830454371,1.030211632,0.042940735,0.012700059,0.73588416,1.026771202,0.038114738,28.02277417,28.29767724,28.08476695,28.50529255,28.24947856,28.39332035,27.2831942,27.08670526,26.99643577,in wt_1,in prowt_3,in nonpro_wt,0.001036957,1.012961045,1.037348163,0.052900184,0.000396761,1.260585412,1.046478144,0.065542181,0.064084975,0.082505978,0.018645156,0.018115177,0.89954133,0.946760456,-0.012185572
Ddx42 ,24.24682829,24.32923606,24.52280271,24.20599932,24.58976412,24.39143339,24.61007365,25.20841838,24.92402533,in b12_17,in b12_21,in b12,0.068207863,-0.547883434,0.978009166,-0.032080109,0.075771084,-0.51844018,0.979190953,-0.030337866,25.06968258,24.67008273,24.97750972,24.80593795,24.75705374,24.58565081,21.60284033,24.66996726,22.13976569,in wt_1,in prowt_3,not in nonpro_wt,0.154296234,2.101567249,1.092157062,0.127180344,0.179971345,1.912023072,1.083845249,0.116158784,0.194570434,0.219744028,0.281982691,0.322672254,0.001397474,0.040152173,0.429975607
Ddx47 ,25.94515769,26.02320179,25.96755462,26.08993192,26.6591697,26.45287036,26.43490304,26.90000537,26.97364658,in b12_17,in b12_21,in b12,0.040360001,-0.790880294,0.970455938,-0.043265383,0.194487191,-0.368861,0.986220858,-0.02001733,25.99382306,25.95215987,25.7949773,26.2177796,26.39249414,26.1704481,25.36604648,26.28182453,26.24291722,in wt_1,in prowt_3,in nonpro_wt,0.883983698,-0.049942663,0.998076435,-0.00277779,0.427055767,0.296644539,1.011425403,0.016389918,0.152760965,0.356368048,0.921684462,0.557372714,0.507809199,0.72839127,-0.102700668
Ddx49 ,22.99058229,22.55282896,23.31396508,22.84500889,22.90060204,23.41761534,22.61519221,22.41931682,22.83462282,in b12_17,not in b12_21,not in b12,0.278494174,0.329414822,1.01456103,0.020855652,0.13027504,0.431364803,1.019067496,0.027249609,22.43677575,22.60651834,23.050029,23.33172093,22.37987324,23.41802293,22.45246731,23.62086473,22.96687604,not in wt_1,in prowt_3,not in nonpro_wt,0.470327885,-0.315628327,0.986285021,-0.019923471,0.95290917,0.029803007,1.001295028,0.001867122,0.426463331,0.289304013,0.585264443,0.974232523,0.573123709,0.772218636,-0.132943735
