geneid,b12_17_baseMean,b12_17_log2FoldChange,b12_17_lfcSE,b12_17_stat,b12_17_pvalue,b12_17_padj
Anapc10,703.8403872,-0.779371466,0.084821951,-9.188322828,3.99013839890981e-20,3.48649019580582e-19
Anapc13,556.437027,-0.717167683,0.088563125,-8.097813627,5.59557051519012e-16,3.92101627333586e-15
Anapc15,355.2658062,0.997162596,0.113645735,8.774307258,1.71959124713656e-18,1.37435023521145e-17
Anapc16,1014.759614,-0.552605632,0.071863537,-7.689652585,1.47535089731354e-14,9.41999184659018e-14
Anapc2,1621.940809,0.594830035,0.054497418,10.91482965,9.79126817645646e-28,1.17670246044922e-26
Anapc4,1087.885277,0.26247527,0.062912409,4.172074719,3.01838615629065e-05,8.83409356728447e-05
Anapc5,6619.676651,0.417994838,0.037740405,11.07552605,1.64908816013451e-28,2.02878671498141e-27
Anapc7,1028.891647,0.156509618,0.064635742,2.421409779,0.015460438,0.029114739
Ang,66.18556832,0.157778542,0.252910449,0.623851417,0.532725169,0.621530824
Angel1,900.4678289,-0.156002182,0.070682379,-2.207087314,0.02730796,0.048712763
Angel2,792.2598401,-0.243416101,0.07687529,-3.166376378,0.001543509,0.003535933
Angpt4,125.7596919,-1.230015954,0.176464357,-6.970336539,3.16183703080413e-12,1.74068571411659e-11
Angptl4,21.76241005,0.56519059,0.432498286,1.30680423,0.191279208,0.267220397
Angptl5,3.869583927,2.734156877,1.241899088,2.201593433,0.02769404,0.049339858
Angptl6,21.34622584,-0.656056719,0.418805098,-1.566496497,0.117232428,0.175833257
Ank1,306.0858537,0.467027556,0.114119989,4.092425542,4.26884338120825e-05,0.000122308
Ank2,1461.490401,-0.545604098,0.061515452,-8.869382902,7.35523569241477e-19,6.0217040636539e-18
Ank3,690.3282948,-0.238175412,0.076204616,-3.125472233,0.001775198,0.004026343
Ankdd1a,4.560856431,-0.851315143,0.982179404,-0.866761347,0.386072785,0.480290177
Ankdd1b,28.76246015,-0.096548017,0.354286577,-0.2725139,0.785226905,0.838568332
Ankh,2421.593408,-0.011856447,0.055951798,-0.211904669,0.832181408,0.874172914
Ankib1,1661.425958,-0.06882929,0.055531614,-1.239461365,0.215174688,0.295509675
Ankle1,853.1110389,0.995054029,0.078145531,12.73334532,3.85941711776119e-37,6.75486649906473e-36
Ankle2,976.1644376,0.518752461,0.069634408,7.449657118,9.35831300934771e-14,5.71347005255529e-13
Ankmy1,24.65167499,0.326538334,0.380930057,0.857213359,0.391326981,0.485639371
Ankmy2,455.0535073,0.246002458,0.097454437,2.524281755,0.011593497,0.022473215
Ankra2,145.302952,-0.836118967,0.161522006,-5.176501887,2.26084766760004e-07,8.34330900645815e-07
Ankrd1,28.31458111,0.852920363,0.369573208,2.307852262,0.021007355,0.038396459
Ankrd10,859.1502597,0.149778318,0.07898887,1.896195226,0.057934234,0.095435336
Ankrd11,4650.482152,-0.164111356,0.039291096,-4.176807813,2.95628599492203e-05,8.66787907541403e-05
Ankrd12,1490.322195,0.388431285,0.056014751,6.934446312,4.07815245302095e-12,2.22797344099314e-11
Ankrd13a,2005.667902,0.298682897,0.054436683,5.486794589,4.09292598703874e-08,1.62536661243453e-07
Ankrd13c,2587.829742,0.291120738,0.047445436,6.13590608,8.4675174121935e-10,3.90537758288779e-09
Ankrd13d,8.44379565,-0.269683837,0.721541571,-0.373760637,0.708582408,0.775336366
Ankrd16,73.48987947,0.220858944,0.229923806,0.960574493,0.336766159,0.429468916
Ankrd17,5990.169096,0.1151725,0.047958886,2.401484062,0.01632872,0.030593598
Ankrd22,2.889894378,-1.712575882,1.234150508,-1.387655615,0.165241938,0.235900223
Ankrd23,108.1293961,0.251850909,0.184564454,1.364568873,0.172388593,0.244779381
Ankrd24,8.690576298,-1.201970077,0.706956843,-1.700202903,0.089092766,0.138423223
Ankrd28,2377.223487,-0.391866885,0.056068812,-6.989034882,2.76783607058475e-12,1.52967110496679e-11
Ankrd29,7.074550517,0.998254585,0.773224377,1.291028342,0.19669385,0.273814131
Ankrd34a,36.81632283,-1.108997979,0.336756021,-3.293179365,0.000990613,0.002342585
Ankrd35,22.24570526,1.045563441,0.439948396,2.376559272,0.017474954,0.032549095
Ankrd37,80.89847424,-0.67620923,0.217306906,-3.111770551,0.00185969,0.004202134
Ankrd39,68.96350039,0.977781103,0.239211627,4.087514949,4.36018589240869e-05,0.000124706
Ankrd42,117.8248885,1.22439983,0.203363996,6.020730578,1.73631566088127e-09,7.74564859024671e-09
Ankrd49,285.9679583,0.256978289,0.124087693,2.070940976,0.038364312,0.066043941
Ankrd50,523.0940862,0.266489893,0.091399786,2.915651171,0.003549471,0.007651246
Ankrd52,5835.115706,0.652347827,0.049890869,13.07549551,4.54591993903856e-39,8.54528272751179e-38
Ankrd54,300.1167541,0.209953089,0.113524385,1.849409608,0.064398689,0.10445822
Ankrd61,34.74043641,-0.515286023,0.326418324,-1.578606299,0.114426389,0.172439241
Ankrd9,214.873432,0.760402817,0.138890497,5.474836907,4.37914741066983e-08,1.73481025152671e-07
Anks1a,931.8205947,-0.038862521,0.074448566,-0.52200496,0.601666877,0.683747712
Anks6,238.9548895,0.382026969,0.13239503,2.885508372,0.003907821,0.008366894
Ankzf1,201.1629889,0.005759288,0.156716876,0.036749633,0.970684634,0.980444732
Anln,5293.562133,0.689725724,0.038178607,18.06576467,5.9294673614356e-73,2.81194533086504e-71
Ano10,2882.148674,0.001471021,0.049130275,0.029941224,0.976113928,0.984295579
Ano3,9.312187213,0.72865621,0.641385738,1.136065502,0.255929152,0.341627456
Ano4,0.995508119,3.435283407,2.044649345,1.680133278,0.092931387,0.143538607
Ano6,1471.64419,0.744416701,0.05959098,12.49210374,8.24443847377656e-36,1.37555747907726e-34
Ano8,1127.36076,-0.380012702,0.063940168,-5.943254661,2.79417828381125e-09,1.22731220621363e-08
Anp32a,3998.55922,0.102471765,0.044891245,2.282667034,0.022449989,0.040746534
Anp32b,11137.39552,0.225865317,0.035031193,6.44754859,1.13673734107968e-10,5.60473299016377e-10
Anp32e,4969.45837,0.592445008,0.03759863,15.7570903,6.13953028802469e-56,1.86123850561894e-54
Antxr2,1185.320296,0.201537774,0.064410777,3.128944942,0.001754352,0.003983013
Anxa1,6145.466724,0.442676458,0.044022294,10.05573342,8.66736246867417e-24,8.90020535979129e-23
Anxa11,13130.14068,-0.526878437,0.035213918,-14.96222122,1.29626219392992e-50,3.40574266998278e-49
Anxa2,13667.48132,0.08968465,0.036484923,2.458129104,0.013966296,0.026581314
Anxa3,54.41610946,-0.431536471,0.273740457,-1.576443887,0.114923541,0.173097147
Anxa5,6492.706023,0.336492779,0.041010155,8.205108665,2.30382416343237e-16,1.64257057790821e-15
Anxa7,3133.98825,-0.132721237,0.043738512,-3.034425034,0.002409946,0.005337844
Anxa9,9.546682143,0.998156808,0.666570666,1.497450846,0.134275987,0.197406773
Aopep,169.7194325,0.445040952,0.14731557,3.021004181,0.002519379,0.005561905
Ap1b1,5475.553675,0.110685186,0.039365932,2.811699839,0.004928047,0.010326851
Ap1g1,2002.205654,-0.12051256,0.055131611,-2.185906752,0.028822428,0.051174698
Ap1g2,268.4923568,-0.112322188,0.130430306,-0.861166333,0.38914644,0.483529695
Ap1m1,1713.636362,0.342207578,0.057343028,5.967727736,2.40580370367526e-09,1.06243935584639e-08
Ap1s1,1604.902284,-0.031568215,0.057047547,-0.553366745,0.580012305,0.664091428
Ap2a2,4582.852836,0.128507892,0.052259275,2.45904469,0.013930728,0.026522453
Ap2m1,4903.0726,0.734341593,0.040907756,17.95115788,4.70001949696173e-72,2.18359848905592e-70
Ap3b1,1624.525647,0.024185762,0.055112096,0.438846717,0.660772607,0.73455599
Ap3d1,5766.525408,0.033909339,0.039644274,0.855340153,0.392362865,0.486315495
Ap3m1,2663.060501,-0.396665774,0.049897441,-7.949621523,1.87082184495065e-15,1.26668381907234e-14
Ap3s1,1721.334522,0.038149402,0.05226018,0.729989869,0.465396378,0.558485426
Ap4b1,173.6987721,0.379835878,0.16401507,2.315859617,0.020565935,0.037692121
Ap4e1,180.2123284,-0.081264903,0.143163311,-0.567637775,0.570280952,0.654983519
Ap4m1,213.3258668,0.268715944,0.142142532,1.890468253,0.058695363,0.096508315
Ap4s1,166.3008112,0.545007837,0.157938661,3.450756347,0.000559018,0.001373096
Ap5b1,224.2473769,0.432966516,0.144125533,3.00409308,0.002663738,0.005850354
Ap5m1,565.2950634,-0.650894321,0.090367215,-7.202770585,5.90011987646502e-13,3.41430228193006e-12
Ap5s1,118.8410008,0.279145473,0.194101797,1.438139556,0.150394461,0.217687221
Ap5z1,317.4417509,-0.537506839,0.110583101,-4.860659855,1.16995126937773e-06,4.008205353033e-06
Apba1,472.1753752,-0.958854929,0.098586404,-9.726036125,2.33515771432619e-22,2.28693380608689e-21
Apba2,9.10212955,3.02924003,0.806056959,3.758096743,0.000171211,0.000450868
Apba3,399.6579551,0.073773541,0.102048024,0.722929637,0.469723114,0.56273223
Apbb1,949.3691857,0.671271964,0.07127228,9.418415705,4.57945373696875e-21,4.22767178996897e-20
Apbb1ip,1408.061955,0.515705798,0.058044872,8.884605705,6.41478701061633e-19,5.27822899527243e-18
Apbb2,984.9865499,0.010625533,0.070760972,0.150160922,0.880637656,0.910924768
Apbb3,326.8255368,-0.246294927,0.12673887,-1.943325894,0.051976795,0.086696262
Apc,1216.30437,0.128066644,0.067104014,1.908479647,0.056329251,0.093019363
Apc2,37.29314711,0.949651343,0.324443731,2.927014002,0.003422335,0.007402321
Apcdd1l,27.47955549,-1.15290462,0.418859595,-2.752484686,0.005914491,0.012190572
Apeh,648.9771871,0.205803874,0.081468238,2.526185401,0.011530861,0.022359384
Apex1,2393.688032,0.61778868,0.051118669,12.08538277,1.26181159110424e-33,1.93055484266805e-32
Aph1a,1067.666508,-0.042436399,0.063664868,-0.66655914,0.505053776,0.595630957
Aph1b,109.14066,-0.893481621,0.191679332,-4.661335216,3.14164548533063e-06,1.03385736400356e-05
Api5,5015.387878,0.354670116,0.040875944,8.676744425,4.07258913684486e-18,3.18805624965753e-17
Apip,321.2294616,0.184818426,0.108481441,1.703687052,0.088439568,0.13748311
Aplp2,12891.07253,-0.664425583,0.034664516,-19.16731169,6.94038733617439e-82,3.94635258035508e-80
Apmap,1344.768989,-0.688791164,0.059060549,-11.66245795,1.98235811782964e-31,2.74290204947639e-30
Apoa2,50.70196907,1.248455293,0.283007029,4.411393238,1.027075930491e-05,3.1785677794697e-05
Apobec3b,1301.603471,0.470455388,0.060632603,7.759115761,8.55235613791512e-15,5.56316894139055e-14
Apobr,2213.45679,0.74247885,0.065634643,11.31230122,1.14058220114741e-29,1.47797210622605e-28
Apom,52.7855673,-1.042290426,0.278788868,-3.738637173,0.000185021,0.000485668
App,25480.95013,-0.677753272,0.034214141,-19.80915618,2.48208947180411e-87,1.58479332811448e-85
Appl1,874.4130645,0.048166894,0.074056029,0.650411513,0.515426442,0.605365205
Appl2,338.6036607,-0.607645857,0.117610544,-5.16659337,2.38399135552957e-07,8.77791146982842e-07
Aprt,2052.749221,-0.671415529,0.05356709,-12.53410499,4.85815016374e-36,8.20144730005679e-35
Aptx,92.70101743,-0.533979019,0.201427169,-2.650978119,0.008025904,0.016092642
Aqp11,43.05465777,-0.51791307,0.301576351,-1.717353064,0.085914682,0.134123603
Aqp2,7.358074975,-0.429621187,0.72523784,-0.592386611,0.55359173,0.639607752
Aqp8,13.78830218,-0.948881188,0.608466404,-1.559463566,0.118886701,0.17812744
Aqr,1867.087654,0.09330012,0.054431586,1.7140805,0.086513943,0.13493011
Arap1,1305.085002,-0.220368353,0.06601181,-3.338317076,0.000842875,0.002014896
Arap3,3065.847557,0.13665559,0.045132992,3.027842471,0.002463064,0.005449849
Arcn1,9617.445569,-0.068707736,0.033981028,-2.02194403,0.043182134,0.073321737
Areg,1014.216818,0.054760075,0.066982359,0.817529795,0.413625729,0.507387406
Arel1,1378.394808,-0.047187352,0.069762256,-0.676402315,0.498785248,0.58950659
Arf3,2818.79234,-0.418611634,0.048255434,-8.674911791,4.13871157000472e-18,3.23096547360546e-17
Arf4,4374.73382,-0.126018426,0.040592208,-3.104497893,0.001906023,0.004296634
Arf5,1877.124984,0.076716872,0.057484573,1.334564519,0.182018917,0.256414915
Arf6,3691.225533,-0.327221601,0.044628217,-7.332168379,2.26458316454547e-13,1.34801671810365e-12
Arfgap1,1760.66845,0.005927599,0.058087271,0.10204643,0.918719821,0.939685774
Arfgap2,1423.755673,0.180207585,0.057458889,3.13628733,0.001711015,0.003893129
Arfgap3,1570.034036,-0.789429666,0.057964743,-13.61913511,3.08195944732251e-42,6.31249364219515e-41
Arfgef1,2035.494345,0.149730014,0.053989192,2.773333098,0.005548529,0.011485989
Arfgef2,2774.451777,-0.401990856,0.047651112,-8.436127486,3.28024984038024e-17,2.43360531802184e-16
Arfip1,797.9595489,0.301374488,0.072047463,4.182999283,2.87688299367466e-05,8.45893895927648e-05
Arfip2,875.2898881,-0.327160621,0.072033528,-4.541782547,5.57805618190416e-06,1.78176646458867e-05
Arfrp1,548.1112835,0.15366892,0.084675278,1.814802672,0.06955424,0.111616878
Arglu1,1448.687986,-0.114684059,0.180282348,-0.636135817,0.524687902,0.613782808
Arhgap1,1808.142162,0.4977714,0.059258253,8.400034993,4.46345610121721e-17,3.29115095360074e-16
Arhgap10,810.3311169,-0.100646808,0.074091543,-1.358411552,0.174333131,0.247141324
Arhgap12,1826.829013,-0.183239006,0.056212589,-3.259750315,0.001115103,0.002618557
Arhgap17,1220.08315,0.235615488,0.060148874,3.917205323,8.9581446591396e-05,0.000244759
Arhgap19,1507.107206,-0.60580727,0.05810407,-10.42624495,1.88178605462374e-25,2.06996466008611e-24
Arhgap20,45.71927245,0.639927298,0.296498319,2.158283059,0.030905831,0.054408925
Arhgap21,4212.12847,-0.584125739,0.042184507,-13.84692596,1.32773690561345e-43,2.8101305730104e-42
Arhgap22,3829.06245,-0.668874537,0.045813831,-14.59983864,2.81510854495581e-48,6.86010139878463e-47
Arhgap24,474.2387671,0.881209616,0.095736949,9.2044882,3.43303295853462e-20,3.01352793264917e-19
Arhgap26,18.97395516,1.014932702,0.478718772,2.120102159,0.033997431,0.059249259
Arhgap28,728.295531,-0.062494119,0.079450736,-0.786576965,0.431529548,0.525570248
Arhgap29,1183.069983,0.581497067,0.062444173,9.312271089,1.25127677401607e-20,1.12251509028491e-19
Arhgap31,1182.670311,0.718069303,0.067254111,10.67695771,1.30477748875308e-26,1.50934229948977e-25
Arhgap32,11.82630671,-7.013358487,1.272112032,-5.513161035,3.52445476465267e-08,1.40498756558128e-07
Arhgap39,533.0630257,0.688804977,0.089070118,7.733289127,1.04802904377822e-14,6.77101409911884e-14
Arhgap45,307.3438158,0.434511387,0.119323815,3.641447336,0.00027111,0.000695357
Arhgap5,3604.511181,0.49455364,0.051662407,9.572795213,1.04053668374872e-21,9.91024479880345e-21
Arhgap8,8.83680179,-0.628498292,0.65483348,-0.959783382,0.337164248,0.429784763
Arhgap9,7.965508338,-0.853405207,0.702234595,-1.215270812,0.22426282,0.305786182
Arhgef10,2065.897254,0.379306287,0.050520141,7.508021097,6.0027833175543e-14,3.70042128027659e-13
Arhgef10l,800.3948597,-1.455213832,0.080877647,-17.99278156,2.21932963901531e-72,1.04381557383975e-70
Arhgef11,765.3416548,0.136615185,0.074221897,1.840631825,0.065675531,0.106248379
Arhgef12,7249.527797,0.413868951,0.044372073,9.327239415,1.08664204424024e-20,9.77122889348675e-20
Arhgef16,8.020829929,1.580884069,0.715286154,2.210142137,0.027095299,0.048363607
Arhgef17,2754.72812,-0.089213839,0.049599916,-1.79866913,0.072071035,0.115095627
Arhgef18_1,767.2161589,-0.033795195,0.074356828,-0.454500225,0.64946883,0.724880787
Arhgef2,1575.468339,0.200197328,0.062514972,3.202390132,0.001362923,0.003151931
Arhgef25,3.471354787,0.693984813,1.145941489,0.60560231,0.544778868,0.632102305
Arhgef28,611.0704826,-0.143819654,0.080444992,-1.787801198,0.073808088,0.117470078
Arhgef37,117.0537332,1.407466196,0.185333258,7.594245157,3.09591782792853e-14,1.93774615856491e-13
Arhgef39,22.02872184,-0.244110979,0.405843918,-0.601489804,0.547513801,0.634574103
Arhgef4,257.5485917,-0.323331817,0.124967739,-2.587322285,0.009672508,0.019046707
Arhgef40,3001.617334,0.485963389,0.044249115,10.9824431,4.64197239223259e-28,5.64394707136449e-27
Arhgef5,2374.739484,0.227838879,0.047033238,4.844209943,1.27116467860934e-06,4.33696001632208e-06
Arhgef7,1975.633987,-0.41423816,0.051197222,-8.091027983,5.9163259690193e-16,4.14070358235895e-15
Arid1a,2542.436755,0.230929626,0.056067849,4.118753092,3.80928035808312e-05,0.000109885
Arid1b,2365.620008,-0.00224097,0.055553569,-0.040338895,0.967822945,0.978179027
Arid2,1108.126533,-0.237805392,0.069871692,-3.403458307,0.000665386,0.001614584
Arid3a,412.6522411,0.203999713,0.097204218,2.098671409,0.035845877,0.062082516
Arid3b,91.19202521,-0.465943116,0.200221469,-2.327138634,0.019957888,0.036677713
Arid4a,411.2834453,0.766836821,0.104766008,7.319519343,2.48860708634705e-13,1.4759880845802e-12
Arid4b,823.7178688,-0.16339334,0.07066041,-2.312374634,0.020757047,0.03799364
Arid5a,178.0612842,0.890875214,0.167832188,5.308130842,1.10755128301517e-07,4.2250345839721e-07
Arid5b,774.243711,0.45191434,0.074013088,6.105870647,1.02241789554208e-09,4.67034937176276e-09
Arih1,3292.894504,0.034077992,0.0462247,0.737224744,0.460985688,0.554123415
Arih2,929.6599097,0.253060728,0.066960396,3.779259757,0.000157295,0.00041566
Arl1,3604.156045,0.122500135,0.044545485,2.750001152,0.005959506,0.012272286
Arl10,581.9618739,-0.182573634,0.089269919,-2.04518652,0.040836473,0.069868271
Arl11,68.00698138,0.501209249,0.232050485,2.159914686,0.030779275,0.054194474
Arl13b,529.3457249,-0.019030999,0.085833701,-0.221719428,0.824532305,0.868372624
Arl14ep,1270.053352,0.06421258,0.060802528,1.056084045,0.290929819,0.380786275
Arl15,733.4167977,-1.152829795,0.079166866,-14.56202394,4.89857355572588e-48,1.18613977051676e-46
Arl2,1362.535382,-0.907765886,0.064539274,-14.06532531,6.20369349423134e-45,1.366127417063e-43
Arl2bp,2906.993259,0.047071476,0.049441287,0.952068171,0.34106241,0.433834422
Arl3,1081.765526,-0.636769361,0.070424112,-9.04192251,1.53940199388947e-19,1.30228167195875e-18
Arl4a,185.9453845,0.332575113,0.148634815,2.237531724,0.025251608,0.045398872
Arl4c,1072.849652,0.077845687,0.069230904,1.124435522,0.260828309,0.347274784
Arl5a,3492.2404,0.084484663,0.042669486,1.979978444,0.047705951,0.080228268
Arl5b,593.5414112,-0.069530627,0.084695954,-0.820943905,0.411678221,0.505595357
Arl6,387.8373341,-0.020448291,0.102675455,-0.199154615,0.8421418,0.881234081
Arl6ip1,3711.96442,-0.198869937,0.044768071,-4.442227039,8.90325424530729e-06,2.77413557169076e-05
Arl6ip4,1274.44095,0.534814157,0.061973906,8.629666746,6.15309872197304e-18,4.77742970743409e-17
Arl6ip6,556.2542931,0.437486403,0.092363867,4.736553566,2.17383303020648e-06,7.2602973998334e-06
Arl8a,1104.000043,-0.229137149,0.063284581,-3.620742145,0.000293759,0.000748912
Arl9,490.0631988,0.710401084,0.094075132,7.551422635,4.30529261426871e-14,2.67419507002593e-13
Armc10,593.4351417,0.020257928,0.082074964,0.246822258,0.805045784,0.854305317
Armc2,48.35254488,-0.495493327,0.284544771,-1.741354532,0.081621453,0.128209399
Armc5,620.5165323,0.509684522,0.084342228,6.043052625,1.51225300911295e-09,6.78584202636511e-09
Armc6,703.7749331,0.541320982,0.07732709,7.00040549,2.55222751172262e-12,1.41599069084844e-11
Armc8,447.4709684,0.124942798,0.097901684,1.276206828,0.201882415,0.28001385
Armc9,266.6297603,0.390974763,0.12446969,3.14112427,0.001683006,0.003834744
Armh1,4.309855805,-1.76245717,1.055969832,-1.669041214,0.095109212,0.146575403
Armh3,510.8100449,-0.188020543,0.09577663,-1.963115051,0.049632807,0.083248217
Armt1,600.8578934,-0.027860453,0.089475218,-0.311376201,0.755514644,0.81378142
Arnt,1513.998771,-0.41502941,0.05748642,-7.219607848,5.21377057310547e-13,3.02785487195236e-12
Arnt2,246.768289,1.574741325,0.13260218,11.87568199,1.58337462546699e-32,2.27914214036048e-31
Arntl,235.9352441,0.066025617,0.140828701,0.468836371,0.6391866,0.716342778
Arpc1a,2171.456504,0.374886455,0.054021565,6.939570439,3.93293984634431e-12,2.14966855590001e-11
Arpc1b,20538.8758,-0.162068258,0.038727023,-4.184888124,2.85306581162631e-05,8.39106772029777e-05
Arpc2,3949.244138,0.213643674,0.044729891,4.776306665,1.78544046922997e-06,6.01231559305519e-06
Arpc3,2151.158541,0.080275017,0.052596102,1.526254125,0.126946589,0.188180618
Arpc5,3519.3681,0.544540326,0.044432117,12.25555667,1.56868434504417e-34,2.47631124026379e-33
Arpp19,2336.666332,0.314027613,0.047674844,6.586861948,4.49219605033646e-11,2.28285054065342e-10
