geneid,wt1_1_baseMean,wt1_1_log2FoldChange,wt1_1_lfcSE,wt1_1_stat,wt1_1_pvalue,wt1_1_padj
Zbtb25,1502.900363,-0.43314207,0.05933283,-7.300209175,2.87320691653524e-13,1.37851261373029e-12
Zbtb3,150.0655979,0.294242077,0.160856823,1.829217257,0.067367068,0.106282004
Zbtb37,248.9215107,-0.77978785,0.11749794,-6.636608671,3.20982315948811e-11,1.34829075645336e-10
Zbtb38,2360.207433,0.648520886,0.046275348,14.01439234,1.27283056934252e-44,1.88583368551033e-43
Zbtb39,415.3928364,-0.098530989,0.093350544,-1.055494534,0.291199208,0.378191954
Zbtb40,1369.684189,0.36072139,0.063044063,5.72173452,1.05441981057648e-08,3.73273097906957e-08
Zbtb41,975.4763319,0.106941991,0.066400968,1.610548691,0.107278125,0.15977177
Zbtb42,235.3960254,-0.278769338,0.125292165,-2.22495427,0.026084308,0.044986779
Zbtb44,2075.005199,0.176307797,0.048850689,3.609115869,0.000307242,0.000710234
Zbtb47,631.8524823,-0.545178754,0.079299391,-6.874942513,6.20148621111726e-12,2.73132842829261e-11
Zbtb48,515.6526516,0.454807594,0.093818443,4.847741876,1.24874733461297e-06,3.72928773193294e-06
Zbtb49,169.0034937,0.253168836,0.139714778,1.812040495,0.06997994,0.110039944
Zbtb5,211.7234999,-0.154121777,0.14008801,-1.100178213,0.271254481,0.355885382
Zbtb7b,1736.886433,-0.71017176,0.052259922,-13.5892234,4.63977321300856e-42,6.36327650004699e-41
Zbtb8a,89.48228307,0.698806689,0.212002002,3.296226844,0.000979929,0.002110814
Zbtb8os,586.7957859,0.302978787,0.087017697,3.481806544,0.000498043,0.0011205
Zbtb9,10.31327132,-0.095037408,0.559134279,-0.169972422,0.865031825,0.900704052
Zc2hc1a,274.3994008,-0.133681582,0.11343278,-1.178509263,0.238593642,0.319409419
Zc2hc1c,74.06272019,-0.11252368,0.222592322,-0.505514651,0.613197411,0.689987279
Zc3h10,392.4765066,-0.078340478,0.095296738,-0.822068832,0.411037723,0.502936401
Zc3h11a,4420.864538,-0.406440619,0.038189713,-10.64267265,1.88639386752311e-26,1.56465359367145e-25
Zc3h12a,618.3291156,-0.148799996,0.083242678,-1.787544552,0.073849518,0.115408237
Zc3h12c,746.848973,0.232621267,0.077693381,2.994093774,0.002752613,0.005602205
Zc3h12d,15.44073716,0.064192931,0.502508662,0.127744924,0.898350837,0.924539938
Zc3h13,2014.658469,0.721549542,0.056914845,12.6777038,7.86008602990265e-37,9.33579065524679e-36
Zc3h14,2127.30993,0.096399499,0.05133311,1.877920485,0.060392044,0.096475446
Zc3h15,2491.675957,0.417084198,0.049079288,8.498171391,1.92600596989883e-17,1.13088584618597e-16
Zc3h18,3091.01115,0.661038397,0.046405916,14.24470101,4.8361332964064e-46,7.42492518715387e-45
Zc3h3,1528.277884,-0.135107791,0.054074414,-2.498553022,0.012470149,0.022825022
Zc3h6,622.279613,-0.836290075,0.076939989,-10.86938125,1.61290959585933e-27,1.3912865729592e-26
Zc3h7b,4202.465517,0.140411388,0.038396009,3.656926652,0.000255257,0.000596818
Zc3h8,245.4551206,0.677342439,0.126140327,5.369753331,7.88444101617751e-08,2.59367950368244e-07
Zc3hav1,2954.972512,-0.318433505,0.042513335,-7.490202985,6.87671772514994e-14,3.40944505159363e-13
Zc3hc1,1106.05772,0.114116538,0.062500731,1.825843255,0.067873876,0.107022524
Zcchc14,1395.185293,-0.085174401,0.059171568,-1.439448094,0.150023606,0.213694895
Zcchc17,1148.368533,0.59425321,0.067514729,8.801830599,1.34602257021345e-18,8.30858400329276e-18
Zcchc2,760.260524,-0.031685816,0.070624697,-0.44865065,0.65368369,0.725483606
Zcchc24,3469.639017,-0.039875355,0.040396396,-0.987101796,0.323592738,0.41327085
Zcchc3,216.5268003,1.939258992,0.143549298,13.50935898,1.37715327935095e-41,1.864127717067e-40
Zcchc4,357.2279313,-0.104504683,0.10032504,-1.041661024,0.297568866,0.385108926
Zcchc7,170.6635631,-0.179687273,0.148089202,-1.213371879,0.224987673,0.304005789
Zcchc8,625.4350718,0.561902143,0.076615512,7.334051908,2.232965447413e-13,1.07811983062515e-12
Zcchc9,798.2484386,0.345687109,0.076018604,4.547401437,5.43123417985685e-06,1.52860375367132e-05
Zcrb1,680.3223606,0.0104031,0.0793664,0.131076878,0.895714492,0.922407703
Zcwpw1,437.5414686,0.689818582,0.094474452,7.301641507,2.84277878963619e-13,1.36448610137888e-12
Zcwpw2,21.40566233,-0.988053891,0.43018011,-2.296837695,0.02162803,0.037881808
Zdhhc1,354.0905385,-0.463042664,0.098510321,-4.700448233,2.59591059311595e-06,7.52840399697269e-06
Zdhhc13,436.3754319,0.079310506,0.094632566,0.83808893,0.40198076,0.493702989
Zdhhc16,676.9714443,0.101187188,0.075265084,1.344410742,0.178815602,0.249304346
Zdhhc17,618.8006702,-0.152165736,0.078771238,-1.931742338,0.053391316,0.086451002
Zdhhc18,1278.495142,0.01267524,0.056842696,0.222988025,0.823544826,0.867136677
Zdhhc19,14.26883053,0.510778351,0.483737697,1.055899414,0.291014172,0.37799456
Zdhhc20,2434.915903,0.257869945,0.046356954,5.562702471,2.65628557793149e-08,9.0586149196125e-08
Zdhhc21,686.6015798,-0.149660792,0.07946766,-1.88329179,0.059660835,0.095387285
Zdhhc24,584.1617406,0.732714788,0.082622929,8.868177378,7.435282663844e-19,4.6396488330086e-18
Zdhhc3,2200.281981,0.032696701,0.048913306,0.668462296,0.503838542,0.590643153
Zdhhc4,144.4985408,-0.263594713,0.153370099,-1.71868385,0.085671954,0.13146174
Zdhhc5,4422.392981,0.372159693,0.039723966,9.368643994,7.34703248236609e-21,4.93744756364884e-20
Zdhhc6,1110.734147,0.422851438,0.060055656,7.040992703,1.90875003809983e-12,8.67393044727289e-12
Zdhhc7,782.1264326,-0.079826965,0.07117747,-1.121520125,0.26206653,0.345814141
Zdhhc8,1265.96652,0.08710848,0.058419655,1.491081713,0.135940043,0.196026502
Zeb1,1951.311662,-0.184612477,0.04855913,-3.801807748,0.000143644,0.000345459
Zeb2,1910.463211,-0.266984365,0.051800158,-5.154122648,2.54821129500763e-07,8.03153507641148e-07
Zfand1,207.6104189,-0.17180736,0.126295681,-1.360358158,0.173716613,0.24305451
Zfand2a,834.2350198,-0.034121678,0.075727237,-0.450586596,0.652287529,0.724426134
Zfand2b,75.92326907,-0.192082274,0.207445887,-0.925939177,0.35447759,0.44560003
Zfand3,1577.999023,-0.444128176,0.05272152,-8.424039706,3.63720924519428e-17,2.11501776037276e-16
Zfand5,2835.804805,-0.416252374,0.050506385,-8.241579287,1.69952250723485e-16,9.57593026490258e-16
Zfand6,666.8487881,-0.247205031,0.077346743,-3.196062573,0.001393169,0.002939507
Zfc3h1,2349.250856,-0.554007377,0.055661038,-9.953234767,2.44116580257503e-23,1.81194383191779e-22
Zfhx2,6.698695224,-0.269607371,0.749656392,-0.359641261,0.719115423,0.782909024
Zfhx3,283.307089,0.487752228,0.117313213,4.157692167,3.21478819505525e-05,8.31729187401991e-05
Zfhx4,171.7718898,-1.100704193,0.145185336,-7.581373044,3.41916920660181e-14,1.72511942589817e-13
Zfp1,307.1034706,0.695595147,0.109466516,6.354410201,2.09227827453348e-10,8.36311436553173e-10
Zfp36l1,6354.414878,-1.114225809,0.03862056,-28.85058668,4.98172669184856e-183,5.64168216845186e-181
Zfp37,266.862985,-0.056415671,0.114400088,-0.493143595,0.621911129,0.697941473
Zfp41,342.1158945,0.124861947,0.103075152,1.211368058,0.225754376,0.304825705
Zfp64,966.012578,-0.801245606,0.064884632,-12.34877331,4.94598208872577e-35,5.55173141617717e-34
Zfp90,29.12451277,-0.550699475,0.336353621,-1.637263407,0.101575443,0.152746344
Zfp91,2910.022118,-0.073820155,0.042087375,-1.753973846,0.079434989,0.123163536
Zfpl1,499.9066077,0.378850689,0.08640708,4.384486634,1.16259620505433e-05,3.16086888362526e-05
Zfpm1,661.6214888,-0.508237534,0.075090985,-6.768289603,1.3031371523374e-11,5.6098166158958e-11
Zfr,4091.052765,0.818363487,0.04000474,20.45666284,5.24046777023719e-93,2.19562162476092e-91
Zfr2,233.760428,-2.24569926,0.137025261,-16.38894345,2.29397153006696e-60,5.04585506940498e-59
Zfyve1,217.3703001,-0.19153665,0.126808328,-1.510442201,0.130930627,0.18973578
Zfyve16,1386.651267,0.003405095,0.05546477,0.061392031,0.951046999,0.962917197
Zfyve19,208.2833978,0.283121326,0.134538615,2.104387096,0.035344694,0.059504358
Zfyve21,360.7049315,-0.807756499,0.200197829,-4.034791505,5.46508036719001e-05,0.000137899
Zfyve26,1595.572914,-0.337313416,0.053624459,-6.29029033,3.16872772045615e-10,1.25065243846023e-09
Zfyve27,1198.93818,-0.58763537,0.06055875,-9.703558456,2.91162857008967e-22,2.06595580550159e-21
Zfyve9,1186.374632,-0.271832733,0.058948588,-4.611352716,4.00057060066683e-06,1.14253499451753e-05
Zglp1,24.27463425,0.161273192,0.378947671,0.425581696,0.67041268,0.740672292
Zgpat,413.3335527,-0.570539505,0.094693483,-6.025119039,1.68985203160983e-09,6.36434887637577e-09
Zgrf1,260.611964,1.026078077,0.12436754,8.250368813,1.57906433715518e-16,8.90159580501773e-16
Zhx3,763.900374,-0.678080948,0.070155696,-9.665372737,4.23076962783887e-22,2.97610965579465e-21
Zkscan1,1301.197618,0.087531777,0.062837609,1.392983887,0.163624663,0.230655521
Zkscan5,612.2913598,-0.268980568,0.081734943,-3.290888286,0.000998716,0.002148046
Zkscan7,130.846693,-0.431528276,0.170293616,-2.534024984,0.011276069,0.020832869
Zkscan8,940.1502705,0.115305565,0.064432049,1.789568483,0.073523309,0.115010887
Zmat2,2692.410408,0.222565569,0.050866305,4.375501004,1.2115388459102e-05,3.28768240083531e-05
Zmat3,1221.270571,-0.236635553,0.060981133,-3.880471567,0.000104254,0.000253715
Zmat5,226.111946,-0.098974344,0.127809137,-0.774391771,0.438699149,0.530034949
Zmiz1,4979.862306,-0.762885668,0.041603046,-18.33725493,4.17345604133439e-75,1.23348811888328e-73
Zmiz2,665.1755082,-0.366002295,0.075942429,-4.819470518,1.43939721128267e-06,4.27409794980561e-06
Zmpste24,2846.011987,0.673439632,0.04520124,14.89869821,3.36063472516492e-50,5.8329195730556e-49
Zmym2,2191.723346,0.161415254,0.049540834,3.258226424,0.001121109,0.002394631
Zmym4,1225.406312,-0.205316099,0.057639954,-3.562044787,0.000367978,0.000842628
Zmym5,1894.403494,0.241797663,0.054024029,4.475742843,7.61460929264201e-06,2.1119277664704e-05
Zmym6,274.3384711,0.04829241,0.115495668,0.418131782,0.675850769,0.745528122
Zmynd10,36.10755536,0.40107818,0.30867779,1.299342529,0.193826405,0.267396746
Zmynd11,2037.979639,-0.015304455,0.049699626,-0.307939045,0.758128715,0.815831803
Zmynd12,191.0768294,-0.657134067,0.137814434,-4.768252842,1.85830470084562e-06,5.47252553251087e-06
Zmynd19,952.7081474,0.491968458,0.066054263,7.447944091,9.48059787387254e-14,4.66003775166971e-13
Zmynd8,3099.505508,-0.395624333,0.047160009,-8.388979168,4.90381579964121e-17,2.83425190077292e-16
Znf106,5862.493165,-0.409812518,0.037242924,-11.00376863,3.66488342530638e-28,3.24199045774589e-27
Znf12,452.1085441,-0.023152925,0.093521615,-0.247567638,0.804468952,0.853191652
Znf131,1239.522804,0.427547878,0.057384956,7.450522065,9.29715892188204e-14,4.57380231176287e-13
Znf133,173.839269,0.387110813,0.140792166,2.749519545,0.00596827,0.011552729
Znf14,638.222501,0.297579037,0.078358952,3.797639345,0.000146081,0.000351023
Znf142,260.455418,0.148431562,0.122187081,1.214789322,0.224446455,0.303346159
Znf143,420.8166361,0.580504944,0.100698119,5.764804254,8.17526700578434e-09,2.91304373869661e-08
Znf148,988.3144939,0.241546753,0.06651685,3.631361877,0.00028193,0.000655829
Znf16,527.0137165,0.202927097,0.090413746,2.244427501,0.024804909,0.042987658
Znf169,85.08586833,0.267381922,0.198143248,1.349437469,0.177196493,0.24749951
Znf184,197.8190854,-0.092594763,0.130438445,-0.709873248,0.477782741,0.567249221
Znf189,219.06054,0.050438014,0.129483483,0.389532414,0.696882338,0.763792658
Znf202,123.2551128,-0.757507188,0.185467465,-4.084313042,4.42074020125683e-05,0.000112791
Znf217,1097.013451,-0.546556337,0.060904863,-8.973935865,2.86103903232897e-19,1.81702190182003e-18
Znf219,1102.317712,0.028292687,0.066688145,0.424253618,0.671380862,0.741455469
Znf236,639.1803587,-0.123368278,0.081626897,-1.511367968,0.130694726,0.189465941
Znf24,411.160229,0.556878619,0.095455194,5.833926821,5.41378726054978e-09,1.96082643084764e-08
Znf251,184.5073294,0.403031705,0.148451773,2.714899915,0.00662958,0.012733693
Znf26,40.78830367,-0.266518356,0.316606271,-0.841797464,0.399901332,0.491603517
Znf276,194.7246983,0.227224202,0.139655832,1.627029804,0.103730768,0.155358455
Znf277,516.5687556,0.066673101,0.086232092,0.773181994,0.439414681,0.530787318
Znf280d,384.8781009,0.030145552,0.100685048,0.299404452,0.764631466,0.820975754
Znf281,869.8925649,-0.050363405,0.070488186,-0.714494264,0.474921602,0.564849047
Znf292,543.9686394,0.146084589,0.086907419,1.680921959,0.092778074,0.141078917
Znf3,327.4501743,-0.092023032,0.108044935,-0.851710743,0.394374656,0.486756366
Znf316,384.5946247,-0.320756105,0.096784696,-3.314120073,0.00091932,0.001989628
Znf317,657.9638139,-0.446830869,0.076359935,-5.851640222,4.86748658712343e-09,1.77081143713479e-08
Znf318,1417.933059,-0.248139061,0.057629022,-4.305800314,1.66383096307168e-05,4.45063109345507e-05
Znf319,284.4851829,0.341157923,0.110792326,3.079255895,0.002075184,0.004281376
Znf330,1090.930012,0.010894505,0.063559457,0.171406519,0.863904129,0.900021444
Znf334,423.0648608,-0.390006306,0.092869189,-4.19952311,2.67477730854539e-05,6.98974248461095e-05
Znf335,1545.617188,-0.329967061,0.055812613,-5.912051881,3.37872074345929e-09,1.24543370492064e-08
Znf341,269.259156,-1.311132128,0.117528778,-11.15583905,6.70572106447073e-29,6.07284541056344e-28
Znf346,631.1773365,-0.335327167,0.082975967,-4.041256525,5.31655615375518e-05,0.00013424
Znf35,280.5775882,0.386814493,0.122222991,3.164825951,0.001551757,0.003253712
Znf358,365.208802,-0.020805228,0.100166028,-0.20770743,0.835457416,0.876291785
Znf362,603.7888038,-0.030968024,0.07804375,-0.396803385,0.691512455,0.759070965
Znf365,524.6062891,-1.046830894,0.087226443,-12.00130215,3.4975002553622e-33,3.67349934993874e-32
Znf366,49.58865105,0.545783991,0.257123454,2.122653467,0.033782901,0.057085068
Znf367,744.3650204,0.997737964,0.077311271,12.90546574,4.19272823937091e-38,5.12354974379535e-37
Znf385a,525.776332,-0.517604808,0.084073358,-6.156585375,7.43301127780034e-10,2.86837999309987e-09
Znf385b,8.656984597,1.229937781,0.644072793,1.909625425,0.056181459,0.090469313
Znf394,114.6575359,1.007870541,0.180490662,5.584059184,2.34968685437214e-08,8.04421378039764e-08
Znf395,1144.538773,-0.873103559,0.061063276,-14.29834131,2.24087023173897e-46,3.48248284111825e-45
Znf397,122.1463034,0.151678802,0.169519571,0.894756882,0.370917064,0.462857231
Znf407,566.3029984,0.551519542,0.081351819,6.779437096,1.20645011355265e-11,5.21715553830444e-11
Znf408,243.1961983,-0.536839273,0.12096257,-4.438061085,9.07728607643074e-06,2.49222271104692e-05
Znf410,569.2312679,-0.032344573,0.08080463,-0.400281189,0.688949421,0.756765915
Znf414,340.1776034,-0.194039166,0.101825711,-1.905600886,0.056702007,0.091193695
Znf423,160.6773805,0.326094729,0.149707573,2.178211306,0.029390309,0.050121716
Znf436,641.2442594,0.146182148,0.075203562,1.943819464,0.051917226,0.084362726
Znf438,437.3014309,0.156684829,0.094346682,1.660734908,0.096766699,0.146365711
Znf445,4196.525957,0.051315183,0.039542944,1.297707724,0.194387788,0.268106538
Znf451,1109.003213,0.395648816,0.060913181,6.495290628,8.28732686369762e-11,3.39264297304844e-10
Znf462,870.3584507,0.186494992,0.074594723,2.500109724,0.012415485,0.022732242
Znf469,1618.333314,0.557115983,0.057003578,9.773351103,1.46523703888122e-22,1.0573742114021e-21
Znf48,506.7683437,-0.123686272,0.086771699,-1.425421812,0.154035307,0.218484107
Znf483,483.1304565,0.09075273,0.104554286,0.867996273,0.385396373,0.477228939
Znf511,507.0771547,0.05111607,0.086171294,0.593191395,0.553053071,0.635178396
Znf512b,780.3493416,-0.032917833,0.073353552,-0.448755812,0.653607818,0.725469794
Znf516,928.6164211,-1.174083166,0.070708433,-16.60457053,6.45806985770082e-62,1.47439926212339e-60
Znf518a,706.1604947,0.65281664,0.078186915,8.349435935,6.85897377246237e-17,3.94235889494596e-16
Znf558,201.8187254,0.418075513,0.13496947,3.097556166,0.001951234,0.004039496
Znf592,827.2675664,0.318722246,0.07038238,4.528438024,5.94213040356709e-06,1.66542728635139e-05
Znf593,391.3124085,0.175907513,0.095814924,1.835909318,0.066371069,0.104913252
Znf605,822.4220945,0.25962483,0.070570577,3.67893873,0.000234207,0.000549605
Znf609,3135.228089,-0.037596532,0.043160747,-0.871081591,0.383709605,0.475514072
Znf622,815.8793767,0.797367839,0.072215852,11.04145172,2.41105857399322e-28,2.14445474100579e-27
Znf623,189.7452177,0.230368525,0.132513898,1.738448028,0.0821319,0.126627744
Znf629,553.1855124,-0.05131898,0.083347433,-0.615723574,0.538076976,0.621857578
Znf639,497.0689427,0.171014802,0.095589151,1.789060799,0.073605024,0.115099811
Znf646,836.7135713,-0.149860715,0.073918405,-2.027380257,0.042623539,0.070472397
Znf653,155.0931009,-0.240073235,0.153434621,-1.564661434,0.117662316,0.173140559
Znf654,487.0670012,-0.286202356,0.086516705,-3.3080589,0.00093945,0.002028972
Znf655,1555.330442,-0.098471252,0.053953652,-1.825108175,0.067984707,0.107182505
Znf668,431.7597939,0.213045336,0.089681614,2.375574276,0.017521666,0.031236411
Znf687,1319.103092,-0.048759622,0.060687691,-0.80345159,0.421713767,0.51369138
Znf688,133.8367295,-0.187057317,0.159884646,-1.169951727,0.242020396,0.323240225
Znf689,169.4879672,0.210417795,0.140095582,1.501958822,0.133107744,0.19237887
Znf691,185.8329418,0.285777065,0.138522511,2.063036999,0.039109113,0.065179956
Znf697,491.5810533,0.340773944,0.087506754,3.894258748,9.84994668151692e-05,0.000240632
Znf703,713.1961192,-0.291214776,0.072900432,-3.994692057,6.47783927656709e-05,0.000162415
Znf707,78.68635805,0.53320454,0.216170816,2.466588917,0.013640686,0.024808739
Znf710,698.9416355,0.081112897,0.077661812,1.04443735,0.296283091,0.383835768
Znf740,1039.592166,-0.028517122,0.072492606,-0.393379729,0.694039039,0.761625111
Znf76,573.3398839,-0.428207737,0.078576122,-5.449591148,5.04857442595318e-08,1.68452725449394e-07
Znf764,80.20384088,0.104328442,0.202364419,0.515547362,0.606170583,0.683697774
Znf768,506.1152527,-0.022084194,0.083572448,-0.264252092,0.791585674,0.842874412
Znf770,535.3179597,-0.125994582,0.084709662,-1.487369669,0.136917203,0.197162151
Znf800,580.4035587,0.298324216,0.078517162,3.799477831,0.000145001,0.000348576
Znf821,186.4530658,0.309278426,0.133667904,2.313782265,0.020679669,0.036322535
Znf827,571.0143531,-0.396707573,0.083372748,-4.758240333,1.95287902255796e-06,5.74069140581287e-06
Znf839,3.926904606,-1.071304735,1.008493255,-1.062282499,0.288107457,0.374942893
Znf853,20.98838143,-0.806841593,0.394889308,-2.043209521,0.041031702,0.068086552
Znfx1,1225.196014,-1.533784716,0.064082774,-23.9344309,1.34229786405979e-126,8.82367986730796e-125
Znhit1,428.470823,-0.101868572,0.094096726,-1.082594224,0.278988572,0.364735545
Znhit2,335.7973201,1.382384262,0.109324751,12.64475112,1.19602666354996e-36,1.40742314585231e-35
Znhit6,675.8797824,0.491029206,0.074864104,6.558940542,5.41914028994969e-11,2.24255161492202e-10
Znrd2,506.4674654,1.188227584,0.094877537,12.52380301,5.53196349618107e-36,6.35925612756976e-35
Znrf4,3.778032085,-0.289953758,0.95185113,-0.30462091,0.760654892,0.81793463
Zpr1,1626.450597,0.4808052,0.055217544,8.707471711,3.1072773594077e-18,1.88646700832831e-17
Zranb1,1193.018489,-0.339159313,0.057862076,-5.861512991,4.58668585324126e-09,1.67291175986523e-08
Zranb2,2224.104404,0.5006726,0.053370853,9.381011788,6.53426413213135e-21,4.40417873561098e-20
Zranb3,218.8621956,0.761594181,0.128447767,5.929213103,3.04389839030957e-09,1.12746469521894e-08
Zscan2,39.91357143,-0.020000543,0.285224063,-0.070122216,0.944096384,0.957999862
Zscan20,304.8578539,-0.081772841,0.106226658,-0.769795852,0.441421,0.532816948
Zscan25,409.3125317,0.215231084,0.094892088,2.268166814,0.023319041,0.040628057
Zscan26,1675.770597,-0.161822184,0.052595438,-3.076734248,0.002092818,0.00431698
Zscan29,216.9378215,0.242910938,0.130246619,1.865007621,0.062180336,0.099014156
Zswim1,1068.272926,-0.325005269,0.06490474,-5.007419648,5.51645683303998e-07,1.69025537788136e-06
Zswim3,521.5545282,-0.830882355,0.093502172,-8.886235825,6.32141079272101e-19,3.95754223574948e-18
Zswim4,536.8496306,-0.094734195,0.083150817,-1.139305652,0.254575692,0.337721731
Zswim6,336.2140834,-0.127753563,0.109860805,-1.162867528,0.244883254,0.326568108
